date,location,product_type,current_inventory,demand_rate,lead_time,order_cost,unit_cost,quantity_sold,sales_price,total_sales
2021-07-31,Germany,600mm BBQ,698,0.353495005287057,40,33750.0,2020.0,2,2626.0,5252.0
2021-07-31,Germany,Gas Rob (2 Burners),767,0.3611780200296306,30,22400.0,800.0,0,1040.0,0.0
2021-07-31,Germany,Beer Fridge,935,0.365355982040344,60,37000.0,2310.0,0,3003.0,0.0
2021-07-31,Spain,1000mm BBQ,742,0.3726672859840233,40,57000.0,3080.0,1,4004.0,4004.0
2021-07-31,Spain,600mm BBQ,526,0.4004954520367442,40,33750.0,2020.0,0,2626.0,0.0
2021-07-31,Spain,Gas Rob (2 Burners),637,0.40326976064812087,30,22400.0,800.0,2,1040.0,2080.0
2021-07-31,Spain,Beer Fridge,973,0.32944721040977504,60,37000.0,2310.0,2,3003.0,6006.0
2021-07-31,France,1000mm BBQ,859,0.3541551111833346,40,57000.0,3080.0,0,4004.0,0.0
2021-07-31,France,600mm BBQ,744,0.42347349382419935,40,33750.0,2020.0,1,2626.0,2626.0
2021-07-31,France,Gas Rob (2 Burners),29,0.41955685203631216,30,22400.0,800.0,1,1040.0,1040.0
2021-07-31,France,Beer Fridge,749,0.36541785949126177,60,37000.0,2310.0,0,3003.0,0.0
2021-07-31,Italy,1000mm BBQ,594,0.3633793492830315,40,57000.0,3080.0,2,4004.0,8008.0
2021-07-31,Italy,600mm BBQ,860,0.3669744833894942,40,33750.0,2020.0,2,2626.0,5252.0
2021-07-31,Italy,Gas Rob (2 Burners),260,0.3784778662526697,30,22400.0,800.0,2,1040.0,2080.0
2021-07-31,Italy,Beer Fridge,210,0.4530114165778078,60,37000.0,2310.0,0,3003.0,0.0
2021-07-31,Portugal,1000mm BBQ,462,0.32818418735418414,40,57000.0,3080.0,1,4004.0,4004.0
2021-07-31,Portugal,600mm BBQ,196,0.4463657813728746,40,33750.0,2020.0,0,2626.0,0.0
2021-07-31,Portugal,Gas Rob (2 Burners),712,0.41739520464589924,30,22400.0,800.0,2,1040.0,2080.0
2021-07-31,Portugal,Beer Fridge,523,0.3895753215526449,60,37000.0,2310.0,2,3003.0,6006.0
2021-07-31,UK,1000mm BBQ,66,0.4048114493466419,40,57000.0,3080.0,2,4004.0,8008.0
2021-07-31,UK,600mm BBQ,734,0.35460740130855206,40,33750.0,2020.0,1,2626.0,2626.0
2021-07-31,UK,Gas Rob (2 Burners),703,0.30247351632625546,30,22400.0,800.0,0,1040.0,0.0
2021-07-31,UK,Beer Fridge,216,0.3232657585660962,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-01,Germany,1000mm BBQ,529,0.41479956684961306,40,57000.0,3080.0,0,4004.0,0.0
2021-08-01,Germany,600mm BBQ,321,0.43863991196447044,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-01,Germany,Gas Rob (2 Burners),191,0.34300187460900516,30,22400.0,800.0,1,1040.0,1040.0
2021-08-01,Germany,Beer Fridge,680,0.3824901002856119,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-01,Spain,1000mm BBQ,671,0.3832147077993057,40,57000.0,3080.0,0,4004.0,0.0
2021-08-01,Spain,600mm BBQ,255,0.32965561483032424,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-01,Spain,Gas Rob (2 Burners),42,0.35096694144245283,30,22400.0,800.0,0,1040.0,0.0
2021-08-01,Spain,Beer Fridge,158,0.389586010375941,60,37000.0,2310.0,0,3003.0,0.0
2021-08-01,France,1000mm BBQ,734,0.3241561674430874,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-01,France,600mm BBQ,404,0.39509395743253684,40,33750.0,2020.0,0,2626.0,0.0
2021-08-01,France,Gas Rob (2 Burners),565,0.38296201544366126,30,22400.0,800.0,0,1040.0,0.0
2021-08-01,France,Beer Fridge,833,0.35690750853112396,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-01,Italy,1000mm BBQ,226,0.3805114462559381,40,57000.0,3080.0,0,4004.0,0.0
2021-08-01,Italy,600mm BBQ,7,0.4078257688669619,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-01,Italy,Gas Rob (2 Burners),591,0.43315726524828624,30,22400.0,800.0,0,1040.0,0.0
2021-08-01,Italy,Beer Fridge,744,0.373591469876845,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-01,Portugal,1000mm BBQ,636,0.4204961341844259,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-01,Portugal,600mm BBQ,994,0.3544173077855558,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-01,Portugal,Gas Rob (2 Burners),284,0.3924379460465989,30,22400.0,800.0,1,1040.0,1040.0
2021-08-01,Portugal,Beer Fridge,736,0.49800421686954,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-01,UK,1000mm BBQ,31,0.48604629998343946,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-01,UK,600mm BBQ,669,0.4345463781750571,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-01,UK,Gas Rob (2 Burners),313,0.41844678046195094,30,22400.0,800.0,2,1040.0,2080.0
2021-08-01,UK,Beer Fridge,670,0.4532473582014723,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-02,Germany,1000mm BBQ,285,0.3168498849050488,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-02,Germany,600mm BBQ,638,0.419187757474958,40,33750.0,2020.0,0,2626.0,0.0
2021-08-02,Germany,Gas Rob (2 Burners),338,0.3760142243446755,30,22400.0,800.0,1,1040.0,1040.0
2021-08-02,Germany,Beer Fridge,659,0.38730638505750287,60,37000.0,2310.0,0,3003.0,0.0
2021-08-02,Spain,1000mm BBQ,223,0.39645171645865007,40,57000.0,3080.0,0,4004.0,0.0
2021-08-02,Spain,600mm BBQ,288,0.4144253078497177,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-02,Spain,Gas Rob (2 Burners),310,0.42386094482541614,30,22400.0,800.0,1,1040.0,1040.0
2021-08-02,Spain,Beer Fridge,277,0.36173862955488273,60,37000.0,2310.0,0,3003.0,0.0
2021-08-02,France,1000mm BBQ,244,0.4074697385770759,40,57000.0,3080.0,0,4004.0,0.0
2021-08-02,France,600mm BBQ,450,0.4318920307382949,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-02,France,Gas Rob (2 Burners),216,0.4228775659094225,30,22400.0,800.0,1,1040.0,1040.0
2021-08-02,France,Beer Fridge,669,0.41709271407473875,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-02,Italy,1000mm BBQ,508,0.42581273129324215,40,57000.0,3080.0,0,4004.0,0.0
2021-08-02,Italy,600mm BBQ,568,0.3708669598894066,40,33750.0,2020.0,0,2626.0,0.0
2021-08-02,Italy,Gas Rob (2 Burners),87,0.37028144521715983,30,22400.0,800.0,0,1040.0,0.0
2021-08-02,Italy,Beer Fridge,442,0.4597931862049389,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-02,Portugal,1000mm BBQ,840,0.34746415030998823,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-02,Portugal,600mm BBQ,102,0.35622798917117926,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-02,Portugal,Gas Rob (2 Burners),738,0.38600149290638874,30,22400.0,800.0,0,1040.0,0.0
2021-08-02,Portugal,Beer Fridge,141,0.4225516342694369,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-02,UK,1000mm BBQ,660,0.42065873163779754,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-02,UK,600mm BBQ,838,0.4067708713901543,40,33750.0,2020.0,0,2626.0,0.0
2021-08-02,UK,Gas Rob (2 Burners),852,0.38611934813953,30,22400.0,800.0,1,1040.0,1040.0
2021-08-02,UK,Beer Fridge,432,0.36253111173466307,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-03,Germany,1000mm BBQ,473,0.4028513189605781,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-03,Germany,600mm BBQ,766,0.43568326710775707,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-03,Germany,Gas Rob (2 Burners),632,0.4383306813458308,30,22400.0,800.0,2,1040.0,2080.0
2021-08-03,Germany,Beer Fridge,784,0.3694515854901001,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-03,Spain,1000mm BBQ,52,0.500126640750555,40,57000.0,3080.0,0,4004.0,0.0
2021-08-03,Spain,600mm BBQ,192,0.41847576565631933,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-03,Spain,Gas Rob (2 Burners),344,0.4099069474654063,30,22400.0,800.0,2,1040.0,2080.0
2021-08-03,Spain,Beer Fridge,716,0.44774595856992067,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-03,France,1000mm BBQ,168,0.35820802212424374,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-03,France,600mm BBQ,122,0.3524489376587372,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-03,France,Gas Rob (2 Burners),833,0.34702862162097486,30,22400.0,800.0,0,1040.0,0.0
2021-08-03,France,Beer Fridge,95,0.41573227294075066,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-03,Italy,1000mm BBQ,897,0.36217500912542694,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-03,Italy,600mm BBQ,971,0.3258269708053273,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-03,Italy,Gas Rob (2 Burners),239,0.3832117799570143,30,22400.0,800.0,1,1040.0,1040.0
2021-08-03,Italy,Beer Fridge,427,0.40685622012132777,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-03,Portugal,1000mm BBQ,916,0.3048031264324939,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-03,Portugal,600mm BBQ,982,0.3860852891288763,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-03,Portugal,Gas Rob (2 Burners),788,0.33386168039069536,30,22400.0,800.0,0,1040.0,0.0
2021-08-03,Portugal,Beer Fridge,617,0.3164856199516389,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-03,UK,1000mm BBQ,714,0.3498216048699358,40,57000.0,3080.0,0,4004.0,0.0
2021-08-03,UK,600mm BBQ,182,0.42120142422904816,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-03,UK,Gas Rob (2 Burners),976,0.42987131732296074,30,22400.0,800.0,1,1040.0,1040.0
2021-08-03,UK,Beer Fridge,236,0.3961168413355518,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-04,Germany,1000mm BBQ,952,0.3597221274827516,40,57000.0,3080.0,0,4004.0,0.0
2021-08-04,Germany,600mm BBQ,496,0.43892583635059157,40,33750.0,2020.0,0,2626.0,0.0
2021-08-04,Germany,Gas Rob (2 Burners),589,0.4786021256596007,30,22400.0,800.0,0,1040.0,0.0
2021-08-04,Germany,Beer Fridge,103,0.3639951765338078,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-04,Spain,1000mm BBQ,901,0.3864927511923937,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-04,Spain,600mm BBQ,436,0.29152371488823736,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-04,Spain,Gas Rob (2 Burners),184,0.3512140629370623,30,22400.0,800.0,2,1040.0,2080.0
2021-08-04,Spain,Beer Fridge,615,0.3952328340530875,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-04,France,1000mm BBQ,136,0.42113918205413486,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-04,France,600mm BBQ,959,0.397065059575853,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-04,France,Gas Rob (2 Burners),497,0.4302482688144174,30,22400.0,800.0,1,1040.0,1040.0
2021-08-04,France,Beer Fridge,826,0.39965437109806495,60,37000.0,2310.0,0,3003.0,0.0
2021-08-04,Italy,1000mm BBQ,150,0.354590432743055,40,57000.0,3080.0,0,4004.0,0.0
2021-08-04,Italy,600mm BBQ,467,0.31425266581034883,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-04,Italy,Gas Rob (2 Burners),387,0.3976860189198625,30,22400.0,800.0,2,1040.0,2080.0
2021-08-04,Italy,Beer Fridge,721,0.3883544912898485,60,37000.0,2310.0,0,3003.0,0.0
2021-08-04,Portugal,1000mm BBQ,296,0.426852103196763,40,57000.0,3080.0,0,4004.0,0.0
2021-08-04,Portugal,600mm BBQ,217,0.4367983568005281,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-04,Portugal,Gas Rob (2 Burners),424,0.4456117999486434,30,22400.0,800.0,1,1040.0,1040.0
2021-08-04,Portugal,Beer Fridge,746,0.3708780193919606,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-04,UK,1000mm BBQ,565,0.3718030967921728,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-04,UK,600mm BBQ,987,0.443737871995418,40,33750.0,2020.0,0,2626.0,0.0
2021-08-04,UK,Gas Rob (2 Burners),67,0.463470628092229,30,22400.0,800.0,0,1040.0,0.0
2021-08-04,UK,Beer Fridge,873,0.3920866509192801,60,37000.0,2310.0,0,3003.0,0.0
2021-08-05,Germany,1000mm BBQ,416,0.4005532238748549,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-05,Germany,600mm BBQ,780,0.3775963155024741,40,33750.0,2020.0,0,2626.0,0.0
2021-08-05,Germany,Gas Rob (2 Burners),702,0.43720277086717096,30,22400.0,800.0,0,1040.0,0.0
2021-08-05,Germany,Beer Fridge,887,0.34411443962542776,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-05,Spain,1000mm BBQ,360,0.4069888325817814,40,57000.0,3080.0,0,4004.0,0.0
2021-08-05,Spain,600mm BBQ,809,0.4463853303608761,40,33750.0,2020.0,0,2626.0,0.0
2021-08-05,Spain,Gas Rob (2 Burners),240,0.36532747738797144,30,22400.0,800.0,2,1040.0,2080.0
2021-08-05,Spain,Beer Fridge,508,0.322700595536594,60,37000.0,2310.0,0,3003.0,0.0
2021-08-05,France,1000mm BBQ,804,0.37021449359633585,40,57000.0,3080.0,0,4004.0,0.0
2021-08-05,France,600mm BBQ,340,0.41336586821667143,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-05,France,Gas Rob (2 Burners),767,0.4112559113318259,30,22400.0,800.0,0,1040.0,0.0
2021-08-05,France,Beer Fridge,848,0.38155077788190184,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-05,Italy,1000mm BBQ,708,0.4201344625330715,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-05,Italy,600mm BBQ,347,0.3209876537669272,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-05,Italy,Gas Rob (2 Burners),987,0.40752537963257884,30,22400.0,800.0,1,1040.0,1040.0
2021-08-05,Italy,Beer Fridge,409,0.44680272092506856,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-05,Portugal,1000mm BBQ,613,0.39581903335345153,40,57000.0,3080.0,0,4004.0,0.0
2021-08-05,Portugal,600mm BBQ,804,0.408950070904688,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-05,Portugal,Gas Rob (2 Burners),52,0.41570636524072924,30,22400.0,800.0,2,1040.0,2080.0
2021-08-05,Portugal,Beer Fridge,611,0.4354817687987315,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-05,UK,1000mm BBQ,583,0.43543273092530815,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-05,UK,600mm BBQ,134,0.3773931097349508,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-05,UK,Gas Rob (2 Burners),422,0.40457015642227934,30,22400.0,800.0,1,1040.0,1040.0
2021-08-05,UK,Beer Fridge,750,0.3896232655790957,60,37000.0,2310.0,0,3003.0,0.0
2021-08-06,Germany,1000mm BBQ,242,0.41496850640658234,40,57000.0,3080.0,0,4004.0,0.0
2021-08-06,Germany,600mm BBQ,934,0.4225743631073345,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-06,Germany,Gas Rob (2 Burners),671,0.3784511466229719,30,22400.0,800.0,1,1040.0,1040.0
2021-08-06,Germany,Beer Fridge,908,0.3427285408672955,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-06,Spain,1000mm BBQ,288,0.4102159100726077,40,57000.0,3080.0,0,4004.0,0.0
2021-08-06,Spain,600mm BBQ,543,0.37313749393509843,40,33750.0,2020.0,0,2626.0,0.0
2021-08-06,Spain,Gas Rob (2 Burners),912,0.3670417545153558,30,22400.0,800.0,1,1040.0,1040.0
2021-08-06,Spain,Beer Fridge,706,0.315896714585198,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-06,France,1000mm BBQ,400,0.3579901015929747,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-06,France,600mm BBQ,674,0.4359631644954961,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-06,France,Gas Rob (2 Burners),936,0.4373947489540109,30,22400.0,800.0,0,1040.0,0.0
2021-08-06,France,Beer Fridge,237,0.3308304736630732,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-06,Italy,1000mm BBQ,86,0.327047286956545,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-06,Italy,600mm BBQ,357,0.41169339534936744,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-06,Italy,Gas Rob (2 Burners),192,0.341471697269937,30,22400.0,800.0,2,1040.0,2080.0
2021-08-06,Italy,Beer Fridge,966,0.3241452287698077,60,37000.0,2310.0,0,3003.0,0.0
2021-08-06,Portugal,1000mm BBQ,231,0.3933761932278605,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-06,Portugal,600mm BBQ,165,0.39073992892825105,40,33750.0,2020.0,0,2626.0,0.0
2021-08-06,Portugal,Gas Rob (2 Burners),85,0.4432986108565757,30,22400.0,800.0,1,1040.0,1040.0
2021-08-06,Portugal,Beer Fridge,368,0.3800330838260195,60,37000.0,2310.0,0,3003.0,0.0
2021-08-06,UK,1000mm BBQ,366,0.37728404747238886,40,57000.0,3080.0,0,4004.0,0.0
2021-08-06,UK,600mm BBQ,817,0.4112166983474133,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-06,UK,Gas Rob (2 Burners),361,0.3516297155090833,30,22400.0,800.0,2,1040.0,2080.0
2021-08-06,UK,Beer Fridge,309,0.4078643846614366,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-07,Germany,1000mm BBQ,317,0.37774231915070117,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-07,Germany,600mm BBQ,809,0.3498798571717564,40,33750.0,2020.0,0,2626.0,0.0
2021-08-07,Germany,Gas Rob (2 Burners),442,0.37356777713627326,30,22400.0,800.0,1,1040.0,1040.0
2021-08-07,Germany,Beer Fridge,984,0.4215754814388272,60,37000.0,2310.0,0,3003.0,0.0
2021-08-07,Spain,1000mm BBQ,413,0.36958017397844345,40,57000.0,3080.0,0,4004.0,0.0
2021-08-07,Spain,600mm BBQ,377,0.3967554241098684,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-07,Spain,Gas Rob (2 Burners),405,0.3889350381244975,30,22400.0,800.0,1,1040.0,1040.0
2021-08-07,Spain,Beer Fridge,699,0.3855027746693094,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-07,France,1000mm BBQ,734,0.4004812854361418,40,57000.0,3080.0,0,4004.0,0.0
2021-08-07,France,600mm BBQ,751,0.3658202856960277,40,33750.0,2020.0,0,2626.0,0.0
2021-08-07,France,Gas Rob (2 Burners),13,0.41477177617452005,30,22400.0,800.0,1,1040.0,1040.0
2021-08-07,France,Beer Fridge,926,0.41306665544396887,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-07,Italy,1000mm BBQ,710,0.40664348859044325,40,57000.0,3080.0,0,4004.0,0.0
2021-08-07,Italy,600mm BBQ,271,0.42425251875271125,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-07,Italy,Gas Rob (2 Burners),880,0.4110400238239617,30,22400.0,800.0,1,1040.0,1040.0
2021-08-07,Italy,Beer Fridge,658,0.3739047953566508,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-07,Portugal,1000mm BBQ,134,0.38418606054078824,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-07,Portugal,600mm BBQ,82,0.3306351659894722,40,33750.0,2020.0,0,2626.0,0.0
2021-08-07,Portugal,Gas Rob (2 Burners),241,0.3581085877526937,30,22400.0,800.0,0,1040.0,0.0
2021-08-07,Portugal,Beer Fridge,657,0.43769210598560476,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-07,UK,1000mm BBQ,495,0.42238246736015606,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-07,UK,600mm BBQ,238,0.39382294647843114,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-07,UK,Gas Rob (2 Burners),654,0.39376334992337975,30,22400.0,800.0,0,1040.0,0.0
2021-08-07,UK,Beer Fridge,262,0.43619650060274423,60,37000.0,2310.0,0,3003.0,0.0
2021-08-08,Germany,1000mm BBQ,416,0.44789755529211445,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-08,Germany,600mm BBQ,153,0.4094470001191554,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-08,Germany,Gas Rob (2 Burners),402,0.4185921816841002,30,22400.0,800.0,2,1040.0,2080.0
2021-08-08,Germany,Beer Fridge,843,0.43670700318786637,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-08,Spain,1000mm BBQ,335,0.34900093701387835,40,57000.0,3080.0,0,4004.0,0.0
2021-08-08,Spain,600mm BBQ,691,0.38736790846393016,40,33750.0,2020.0,0,2626.0,0.0
2021-08-08,Spain,Gas Rob (2 Burners),236,0.35307340209639104,30,22400.0,800.0,0,1040.0,0.0
2021-08-08,Spain,Beer Fridge,956,0.3856011615358354,60,37000.0,2310.0,0,3003.0,0.0
2021-08-08,France,1000mm BBQ,134,0.3483294021936732,40,57000.0,3080.0,0,4004.0,0.0
2021-08-08,France,600mm BBQ,99,0.39567459934234545,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-08,France,Gas Rob (2 Burners),700,0.42535634904699077,30,22400.0,800.0,0,1040.0,0.0
2021-08-08,France,Beer Fridge,990,0.43689846341254135,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-08,Italy,1000mm BBQ,34,0.39669391302200824,40,57000.0,3080.0,0,4004.0,0.0
2021-08-08,Italy,600mm BBQ,750,0.41028959088937084,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-08,Italy,Gas Rob (2 Burners),387,0.33241249300477965,30,22400.0,800.0,2,1040.0,2080.0
2021-08-08,Italy,Beer Fridge,619,0.4302277704842944,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-08,Portugal,1000mm BBQ,54,0.4120667286573507,40,57000.0,3080.0,0,4004.0,0.0
2021-08-08,Portugal,600mm BBQ,872,0.45839619688989836,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-08,Portugal,Gas Rob (2 Burners),403,0.3654651730853956,30,22400.0,800.0,2,1040.0,2080.0
2021-08-08,Portugal,Beer Fridge,190,0.3148719285002406,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-08,UK,1000mm BBQ,380,0.4019866658752212,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-08,UK,600mm BBQ,985,0.43083583654916585,40,33750.0,2020.0,0,2626.0,0.0
2021-08-08,UK,Gas Rob (2 Burners),543,0.3609680938326137,30,22400.0,800.0,2,1040.0,2080.0
2021-08-08,UK,Beer Fridge,448,0.45086165509635584,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-09,Germany,1000mm BBQ,145,0.3857127058627447,40,57000.0,3080.0,0,4004.0,0.0
2021-08-09,Germany,600mm BBQ,369,0.38214895645247093,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-09,Germany,Gas Rob (2 Burners),12,0.4113982889966497,30,22400.0,800.0,0,1040.0,0.0
2021-08-09,Germany,Beer Fridge,975,0.411212532451059,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-09,Spain,1000mm BBQ,437,0.33022449089670425,40,57000.0,3080.0,0,4004.0,0.0
2021-08-09,Spain,600mm BBQ,355,0.3668542519035524,40,33750.0,2020.0,0,2626.0,0.0
2021-08-09,Spain,Gas Rob (2 Burners),804,0.36257541616902483,30,22400.0,800.0,1,1040.0,1040.0
2021-08-09,Spain,Beer Fridge,125,0.38347218062251864,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-09,France,1000mm BBQ,85,0.34007541225120125,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-09,France,600mm BBQ,725,0.44969905821921846,40,33750.0,2020.0,0,2626.0,0.0
2021-08-09,France,Gas Rob (2 Burners),366,0.370445113043695,30,22400.0,800.0,1,1040.0,1040.0
2021-08-09,France,Beer Fridge,18,0.42578318655392716,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-09,Italy,1000mm BBQ,732,0.39010588849587396,40,57000.0,3080.0,0,4004.0,0.0
2021-08-09,Italy,600mm BBQ,830,0.36483342879321734,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-09,Italy,Gas Rob (2 Burners),919,0.40953460193318125,30,22400.0,800.0,1,1040.0,1040.0
2021-08-09,Italy,Beer Fridge,298,0.4674800225890807,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-09,Portugal,1000mm BBQ,25,0.3854129070857482,40,57000.0,3080.0,0,4004.0,0.0
2021-08-09,Portugal,600mm BBQ,316,0.4371762894920295,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-09,Portugal,Gas Rob (2 Burners),834,0.35304512807834054,30,22400.0,800.0,0,1040.0,0.0
2021-08-09,Portugal,Beer Fridge,957,0.3879375456885128,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-09,UK,1000mm BBQ,682,0.46041104020443535,40,57000.0,3080.0,0,4004.0,0.0
2021-08-09,UK,600mm BBQ,715,0.35238869766579517,40,33750.0,2020.0,2,2626.0,5252.0
2021-08-09,UK,Gas Rob (2 Burners),298,0.4500811963083537,30,22400.0,800.0,2,1040.0,2080.0
2021-08-09,UK,Beer Fridge,620,0.34622017861899557,60,37000.0,2310.0,2,3003.0,6006.0
2021-08-10,Germany,1000mm BBQ,445,0.4619287903924423,40,57000.0,3080.0,0,4004.0,0.0
2021-08-10,Germany,600mm BBQ,159,0.42416780510760094,40,33750.0,2020.0,0,2626.0,0.0
2021-08-10,Germany,Gas Rob (2 Burners),945,0.4530619217973082,30,22400.0,800.0,0,1040.0,0.0
2021-08-10,Germany,Beer Fridge,2,0.4311170305231917,60,37000.0,2310.0,0,3003.0,0.0
2021-08-10,Spain,1000mm BBQ,233,0.3549379645222042,40,57000.0,3080.0,0,4004.0,0.0
2021-08-10,Spain,600mm BBQ,938,0.4608616512940431,40,33750.0,2020.0,1,2626.0,2626.0
2021-08-10,Spain,Gas Rob (2 Burners),424,0.4098221255852856,30,22400.0,800.0,0,1040.0,0.0
2021-08-10,Spain,Beer Fridge,333,0.43637398785076875,60,37000.0,2310.0,0,3003.0,0.0
2021-08-10,France,1000mm BBQ,956,0.3284016916702328,40,57000.0,3080.0,1,4004.0,4004.0
2021-08-10,France,600mm BBQ,669,0.3612495597664244,40,33750.0,2020.0,0,2626.0,0.0
2021-08-10,France,Gas Rob (2 Burners),374,0.4780998134945892,30,22400.0,800.0,1,1040.0,1040.0
2021-08-10,France,Beer Fridge,37,0.42780298763587826,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-10,Italy,1000mm BBQ,17,0.38425383146900904,40,57000.0,3080.0,2,4004.0,8008.0
2021-08-10,Italy,600mm BBQ,267,0.34437778077921183,40,33750.0,2020.0,0,2626.0,0.0
2021-08-10,Italy,Gas Rob (2 Burners),435,0.40425669989754154,30,22400.0,800.0,0,1040.0,0.0
2021-08-10,Italy,Beer Fridge,962,0.35654821311925683,60,37000.0,2310.0,1,3003.0,3003.0
2021-08-10,Portugal,1000mm BBQ,262,0.42908423241716326,40,57000.0,3080.0,2,4004.0,8008.0
